idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
885,True,True,True,6,6,"[5, 2]",,right right down down down down,right right down down down down
886,True,True,True,8,8,"[0, 4]",,up right up up up right right up,up right up up up right right up
887,True,True,True,5,5,"[1, 3]",,up up up up right,up up up up right
888,True,True,True,7,7,"[2, 4]",,up up up right right right right,up up up right right right right
889,True,True,True,3,3,"[3, 4]",,down right down,down right down
891,True,True,True,2,2,"[1, 4]",,right down,right down
892,True,True,True,3,3,"[4, 2]",,left left left,left left left
893,True,True,True,3,3,"[3, 5]",,down right down,down right down
894,True,True,True,5,5,"[4, 2]",,left down down right down,left down down right down
895,True,True,True,5,5,"[5, 5]",,right right down down down,right right down down down
896,True,True,True,4,4,"[4, 5]",,down down down down,down down down down
897,True,True,True,1,1,"[4, 2]",,left,left
898,True,True,True,1,1,"[1, 1]",,right,right
899,True,True,True,5,5,"[0, 1]",,up up up up up,up up up up up
900,True,True,True,4,4,"[0, 3]",,up up left left,up up left left
901,True,True,True,5,5,"[2, 1]",,left left left down down,left left left down down
902,True,True,True,2,2,"[0, 2]",,right right,right right
903,True,True,True,5,5,"[1, 2]",,up up up right right,up up up right right
904,True,True,True,2,2,"[3, 5]",,up up,up up
905,True,True,True,8,8,"[1, 4]",,up up up right right right right up,up up up right right right right up
906,False,False,False,5,5,"[1, 2]",obstacle,right down right right down,right down right right down
907,True,True,True,5,5,"[0, 3]",,left left up up right,left left up up right
908,True,True,True,3,3,"[3, 5]",,up up right,up up right
909,True,True,True,4,4,"[2, 2]",,up left left left,up left left left
910,True,True,True,4,4,"[2, 2]",,up up right right,up up right right
911,True,True,True,4,4,"[1, 2]",,up up up right,up up up right
912,True,True,True,5,5,"[3, 2]",,up up left left left,up up left left left
913,True,True,True,5,5,"[5, 0]",,left left left down down,left left left down down
914,True,True,True,6,6,"[4, 4]",,down right right down right right,down right right down right right
915,True,True,True,2,2,"[3, 3]",,left left,left left
916,True,True,True,4,4,"[1, 0]",,up left up up,up left up up
917,False,False,False,0,9,"[0, 1]",invalid_action,,Goal not reachable
918,True,True,True,5,5,"[0, 1]",,up left up left left,up left up left left
919,True,True,True,7,7,"[5, 4]",,right right right down down down right,right right right down down down right
920,True,True,True,5,5,"[3, 0]",,left left left down down,left left left down down
921,True,True,True,1,1,"[2, 1]",,up,up
922,True,True,True,3,3,"[2, 2]",,up right right,up right right
923,True,True,True,1,1,"[2, 3]",,up,up
924,True,True,True,4,4,"[5, 4]",,left down down down,left down down down
926,True,True,True,4,4,"[0, 4]",,right up right right,right up right right
927,True,True,True,4,4,"[2, 2]",,up right right down,up right right down
928,True,True,True,2,2,"[3, 5]",,right right,right right
929,True,True,True,2,2,"[1, 2]",,right right,right right
930,True,True,True,2,2,"[0, 3]",,up right,up right
931,True,True,True,6,6,"[4, 0]",,left down down down left down,left down down down left down
932,True,True,True,5,5,"[3, 1]",,left down left left left,left down left left left
933,True,True,True,4,4,"[0, 5]",,right right right right,right right right right
934,True,True,True,3,3,"[4, 3]",,left left up,left left up
935,True,True,True,4,4,"[4, 3]",,right down down down,right down down down
936,True,True,True,5,5,"[4, 3]",,right down down right down,right down down right down
937,False,False,False,8,10,"[4, 2]",obstacle,left left left down down down down left,left left left down down down down left
938,True,True,True,6,6,"[0, 1]",,up up up left left left,up up up left left left
939,True,True,True,2,2,"[2, 3]",,left down,left down
940,True,True,True,3,3,"[2, 4]",,right right down,right right down
941,True,True,True,4,4,"[3, 3]",,down right down down,down right down down
942,True,True,True,6,6,"[0, 0]",,up right up up up left,up right up up up left
943,True,True,True,4,4,"[2, 2]",,right down down right,right down down right
944,True,True,True,2,2,"[2, 1]",,up left,up left
945,True,True,True,3,3,"[4, 4]",,right right up,right right up
946,True,True,True,6,6,"[1, 5]",,up up up right right right,up up up right right right
947,True,True,True,4,4,"[0, 0]",,up up up up,up up up up
948,False,False,False,7,7,"[3, 1]",obstacle,left left left up left left down,left left left up left left down
949,True,True,True,2,2,"[0, 1]",,up right,up right
950,True,True,True,1,1,"[5, 5]",,right,right
951,True,True,True,6,6,"[0, 1]",,up right up up up up,up right up up up up
952,True,True,True,4,4,"[3, 1]",,up left left left,up left left left
953,True,True,True,6,6,"[4, 2]",,down down left left left down,down down left left left down
954,True,True,True,3,3,"[3, 5]",,right down down,right down down
955,True,True,True,6,6,"[0, 3]",,up left up up up right,up left up up up right
956,True,True,True,3,3,"[2, 5]",,right down down,right down down
957,True,True,True,6,6,"[1, 1]",,up left left up up up,up left left up up up
958,True,True,True,1,1,"[3, 5]",,up,up
959,True,True,True,6,6,"[4, 4]",,right right right right down down,right right right right down down
960,True,True,True,5,5,"[1, 4]",,up up up up right,up up up up right
961,True,True,True,5,5,"[1, 2]",,up up up left left,up up up left left
962,True,True,True,5,5,"[0, 2]",,up up up left left,up up up left left
963,True,True,True,5,5,"[2, 5]",,up right right right right,up right right right right
964,True,True,True,1,1,"[2, 5]",,right,right
965,True,True,True,6,6,"[5, 4]",,right down down down down down,right down down down down down
966,True,True,True,3,3,"[3, 4]",,right right right,right right right
967,True,True,True,4,4,"[2, 3]",,up up left left,up up left left
968,True,True,True,3,3,"[3, 3]",,up right right,up right right
969,True,True,True,3,3,"[4, 3]",,up left left,up left left
970,True,True,True,2,2,"[3, 4]",,up left,up left
971,True,True,True,1,1,"[5, 1]",,right,right
972,True,True,True,2,2,"[1, 5]",,up up,up up
973,True,True,True,6,6,"[0, 5]",,right right right up right right,right right right up right right
974,True,True,True,2,2,"[1, 2]",,up left,up left
975,True,True,True,2,2,"[0, 3]",,up right,up right
976,True,True,True,6,6,"[2, 0]",,up left left left left left,up left left left left left
977,True,True,True,8,8,"[5, 5]",,right right right right right down down down,right right right right right down down down
978,True,True,True,2,2,"[2, 3]",,left left,left left
979,True,True,True,5,5,"[3, 2]",,right right down down down,right right down down down
980,True,True,True,2,2,"[0, 1]",,up left,up left
981,True,True,True,2,2,"[1, 5]",,right down,right down
982,True,True,True,1,1,"[1, 3]",,right,right
983,True,True,True,8,8,"[4, 5]",,right right right down down down right down,right right right down down down right down
984,True,True,True,4,4,"[3, 1]",,left left left down,left left left down
985,True,True,True,6,6,"[2, 4]",,right up up up right right,right up up up right right
986,True,True,True,1,1,"[2, 3]",,down,down
987,True,True,True,3,3,"[1, 3]",,left left down,left left down
988,True,True,True,3,3,"[3, 1]",,up up left,up up left
989,True,True,True,6,6,"[3, 0]",,right down down left left down,right down down left left down
990,True,True,True,4,4,"[1, 2]",,up up right right,up up right right
991,False,False,False,5,7,"[3, 2]",obstacle,left up up left up,left up up left up
992,True,True,True,2,2,"[2, 0]",,down down,down down
993,True,True,True,6,6,"[5, 1]",,left left left left down down,left left left left down down
995,True,True,True,3,3,"[3, 2]",,down down down,down down down
996,True,True,True,7,7,"[0, 5]",,up up up up up right right,up up up up up right right
997,True,True,True,3,3,"[2, 4]",,right down down,right down down
998,True,True,True,4,4,"[2, 2]",,up left left left,up left left left
999,True,True,True,5,5,"[1, 4]",,up up up right right,up up up right right
1000,True,True,True,1,1,"[2, 3]",,left,left
1001,True,True,True,3,3,"[2, 4]",,up up right,up up right
1002,True,True,True,2,2,"[1, 5]",,up right,up right
1003,True,True,True,2,2,"[5, 2]",,left left,left left
1004,False,False,False,5,7,"[2, 1]",obstacle,down down down left down,down down down left down
1005,True,True,True,5,5,"[4, 1]",,left down down down down,left down down down down
1006,True,True,True,4,4,"[4, 3]",,right right right down,right right right down
1007,True,True,True,3,3,"[3, 5]",,up up right,up up right
1008,True,True,True,1,1,"[1, 0]",,down,down
1009,True,True,True,2,2,"[0, 4]",,up right,up right
1010,True,True,True,5,5,"[1, 4]",,right right right right down,right right right right down
1011,True,True,True,8,8,"[5, 2]",,left left down down down down left down,left left down down down down left down
1012,True,True,True,3,3,"[1, 0]",,up left left,up left left
1013,True,True,True,8,8,"[5, 4]",,down right right right down down down down,down right right right down down down down
1014,True,True,True,5,5,"[4, 5]",,right right right right down,right right right right down
1015,True,True,True,4,4,"[2, 1]",,up up up left,up up up left
1016,True,True,True,3,3,"[2, 0]",,up up left,up up left
1017,True,True,True,5,5,"[0, 0]",,left left up left left,left left up left left
1018,True,True,True,4,4,"[4, 2]",,down down down right,down down down right
1019,True,True,True,2,2,"[3, 5]",,down down,down down
1020,True,True,True,3,3,"[5, 4]",,right right down,right right down
1021,True,True,True,1,1,"[1, 5]",,down,down
1022,True,True,True,4,4,"[3, 2]",,right right down down,right right down down
1023,True,True,True,3,3,"[3, 4]",,up right up,up right up
1024,True,True,True,7,7,"[1, 1]",,up left up up left left left,up left up up left left left
1025,True,True,True,1,1,"[5, 1]",,down,down
1026,True,True,True,7,7,"[0, 3]",,up up up up up left left,up up up up up left left
1027,True,True,True,2,2,"[4, 4]",,up right,up right
1028,True,True,True,2,2,"[4, 1]",,left down,left down
1029,True,True,True,3,3,"[2, 4]",,down down right,down down right
1030,True,True,True,7,7,"[5, 2]",,down left left left down down down,down left left left down down down
1031,True,True,True,5,5,"[3, 4]",,up right up right right,up right up right right
1032,True,True,True,8,8,"[1, 0]",,up up up up left left left left,up up up up left left left left
1033,True,True,True,3,3,"[2, 4]",,up up left,up up left
1034,True,True,True,4,4,"[2, 3]",,up right right down,up right right down
1035,True,True,True,7,7,"[4, 1]",,left left down left left down down,left left down left left down down
1036,True,True,True,2,2,"[4, 5]",,down down,down down
1037,False,False,False,4,4,"[0, 2]",obstacle,up left left down,up left left down
1038,True,True,True,9,9,"[5, 5]",,right right right right down down down right down,right right right right down down down right down
1039,True,True,True,4,4,"[2, 5]",,right right right down,right right right down
1040,True,True,True,6,6,"[4, 5]",,up right right right right right,up right right right right right
1041,True,True,True,4,4,"[5, 0]",,left left left left,left left left left
1042,True,True,True,5,5,"[1, 2]",,up up left left left,up up left left left
1043,True,True,True,2,2,"[3, 1]",,left down,left down
1044,True,True,True,4,4,"[2, 0]",,up left left left,up left left left
1045,True,True,True,4,4,"[1, 3]",,up right right right,up right right right
1046,True,True,True,3,3,"[4, 4]",,left down down,left down down
1047,True,True,True,6,6,"[4, 2]",,right down right down down down,right down right down down down
1048,True,True,True,2,2,"[2, 5]",,down down,down down
1049,True,True,True,4,4,"[2, 3]",,up right right right,up right right right
1050,True,True,True,3,3,"[3, 3]",,down right down,down right down
1051,True,True,True,4,4,"[1, 2]",,right up up up,right up up up
1052,False,False,False,7,7,"[2, 0]",obstacle,up right right right right right down,up right right right right right down
1053,True,True,True,6,6,"[1, 1]",,up up left left left left,up up left left left left
1054,True,True,True,7,7,"[0, 3]",,up up up up up left left,up up up up up left left
1055,True,True,True,5,5,"[4, 2]",,up left left left down,up left left left down
1056,True,True,True,3,3,"[0, 5]",,up up right,up up right
1057,True,True,True,3,3,"[2, 3]",,right down down,right down down
1058,True,True,True,1,1,"[4, 1]",,right,right
1059,True,True,True,7,7,"[0, 2]",,up up up up up left left,up up up up up left left
1060,True,True,True,1,1,"[5, 5]",,right,right
1061,True,True,True,2,2,"[1, 4]",,up up,up up
1062,True,True,True,8,8,"[3, 0]",,left left down down left left left down,left left down down left left left down
1063,True,True,True,4,4,"[5, 2]",,right down down down,right down down down
1064,True,True,True,5,5,"[4, 0]",,left left left left left,left left left left left
1065,True,True,True,1,1,"[1, 0]",,up,up
1066,True,True,True,3,3,"[2, 1]",,left left down,left left down
1067,True,True,True,5,5,"[3, 0]",,up up left left left,up up left left left
1068,True,True,True,3,3,"[3, 1]",,up left left,up left left
1069,True,True,True,4,4,"[4, 1]",,left left left left,left left left left
1070,True,True,True,4,4,"[3, 4]",,right right right right,right right right right
1071,True,True,True,3,3,"[2, 4]",,up right right,up right right
1072,True,True,True,5,5,"[1, 5]",,up up up right right,up up up right right
1073,True,True,True,2,2,"[4, 3]",,down down,down down
1074,True,True,True,3,3,"[0, 0]",,up left left,up left left
1075,True,True,True,6,6,"[4, 3]",,left down left down down down,left down left down down down
1076,True,True,True,5,5,"[1, 1]",,up up left left left,up up left left left
1077,True,True,True,7,7,"[1, 0]",,up up up left left left left,up up up left left left left
1078,True,True,True,2,2,"[4, 1]",,down down,down down
1079,True,True,True,2,2,"[1, 1]",,right down,right down
1080,True,True,True,6,6,"[3, 4]",,right right right down down down,right right right down down down
1081,True,True,True,4,4,"[5, 4]",,right down down down,right down down down
1082,True,True,True,6,6,"[1, 4]",,up up right right up right,up up right right up right
1083,True,True,True,6,6,"[0, 3]",,up right up up up right,up right up up up right
1084,True,True,True,4,4,"[3, 4]",,up up right right,up up right right
1085,True,True,True,5,5,"[4, 1]",,left down down left down,left down down left down
1086,True,True,True,5,5,"[3, 5]",,right right right up right,right right right up right
1087,True,True,True,4,4,"[3, 1]",,up left up left,up left up left
1088,True,True,False,8,6,"[3, 1]",,up left up left left down down down,up left up left left down down down
1089,True,True,True,2,2,"[4, 5]",,down down,down down
1090,True,True,True,6,6,"[2, 1]",,up up left up left left,up up left up left left
1091,True,True,True,1,1,"[3, 3]",,up,up
1092,True,True,True,4,4,"[5, 2]",,left left left down,left left left down
1093,True,True,True,5,5,"[4, 1]",,left left down down down,left left down down down
1094,True,True,True,2,2,"[1, 2]",,left left,left left
1095,True,True,True,5,5,"[4, 0]",,left up left left down,left up left left down
1096,True,True,True,1,1,"[3, 0]",,left,left
1097,True,True,True,2,2,"[3, 4]",,right down,right down
1098,True,True,True,6,6,"[0, 2]",,up up up up right right,up up up up right right
1099,True,True,True,2,2,"[4, 3]",,right down,right down
1100,True,True,True,1,1,"[0, 1]",,up,up
1101,True,True,True,1,1,"[4, 5]",,down,down
1102,True,True,True,7,7,"[5, 2]",,left left down down down down down,left left down down down down down
1103,True,True,True,5,5,"[5, 0]",,right down down down left,right down down down left
1104,True,True,True,8,8,"[0, 4]",,up up up up up right right right,up up up up up right right right
1105,True,True,True,5,5,"[0, 1]",,up up up up left,up up up up left
1106,True,True,True,6,6,"[4, 3]",,left down down down left down,left down down down left down
1107,True,True,True,4,4,"[2, 5]",,right down down right,right down down right
1108,False,False,False,6,6,"[3, 4]",obstacle,down down left left down down,down down left left down down
1109,True,True,True,3,3,"[2, 3]",,right right right,right right right
1110,True,True,True,5,5,"[0, 5]",,up up right right up,up up right right up
1111,True,True,True,5,5,"[1, 5]",,right right down right right,right right down right right
1112,True,True,True,1,1,"[1, 1]",,down,down
1113,True,True,True,5,5,"[2, 0]",,left left left left down,left left left left down
1114,True,True,True,4,4,"[0, 5]",,up right right right,up right right right
1115,True,True,True,7,7,"[4, 1]",,left left down left down down down,left left down left down down down
1116,True,True,True,1,1,"[3, 2]",,left,left
1117,True,True,True,4,4,"[3, 2]",,left down down down,left down down down
1118,True,True,True,4,4,"[3, 1]",,up left left left,up left left left
1119,True,True,True,5,5,"[2, 5]",,right right right right right,right right right right right
1120,True,True,True,6,6,"[0, 3]",,up up up up up right,up up up up up right
1121,True,True,True,8,8,"[0, 3]",,up up up up up right right right,up up up up up right right right
1122,True,True,True,8,8,"[5, 1]",,left left down down left down down down,left left down down left down down down
1123,True,True,True,5,5,"[1, 4]",,right up up up up,right up up up up
1124,True,True,True,5,5,"[1, 5]",,up up right right right,up up right right right
1125,True,True,True,4,4,"[3, 5]",,up up right right,up up right right
1126,True,True,True,3,3,"[0, 5]",,up right up,up right up
1127,True,True,True,6,6,"[3, 3]",,right right right down down down,right right right down down down
1128,True,True,True,4,4,"[0, 1]",,up up up up,up up up up
1129,True,True,True,2,2,"[2, 2]",,left up,left up
1130,True,True,True,1,1,"[0, 1]",,left,left
1131,True,True,True,5,5,"[5, 2]",,right down down down down,right down down down down
1132,True,True,True,6,6,"[0, 4]",,up up up right right right,up up up right right right
1133,True,True,True,2,2,"[1, 4]",,up left,up left
1134,True,True,True,8,8,"[0, 5]",,up up up right up right up right,up up up right up right up right
1135,True,True,True,2,2,"[4, 3]",,up left,up left
1136,True,True,True,3,3,"[3, 2]",,down right down,down right down
1137,True,True,True,6,6,"[0, 1]",,left up up up up up,left up up up up up
1138,True,True,True,4,4,"[1, 3]",,up up right right,up up right right
1139,True,True,True,3,3,"[3, 1]",,down down down,down down down
1140,True,True,True,5,5,"[5, 4]",,down right right down down,down right right down down
1141,True,True,True,6,6,"[4, 5]",,up right right right right right,up right right right right right
1142,True,True,True,2,2,"[1, 2]",,right right,right right
1143,False,False,False,6,6,"[3, 3]",obstacle,down down left left down down,down down left left down down
1144,True,True,True,3,3,"[1, 4]",,up up left,up up left
1145,False,False,False,8,8,"[4, 2]",obstacle,right right up up up up right right,right right up up up up right right
1146,True,True,True,4,4,"[3, 3]",,up right right up,up right right up
1147,True,True,True,3,3,"[0, 1]",,left left left,left left left
1148,True,True,True,2,2,"[2, 4]",,left down,left down
1149,True,True,True,5,5,"[0, 3]",,up up up left left,up up up left left
1150,True,True,True,6,6,"[2, 0]",,left left left left down down,left left left left down down
1151,True,True,True,8,8,"[0, 5]",,up up up right right right right right,up up up right right right right right
1152,True,True,True,3,3,"[4, 5]",,up right right,up right right
1153,True,True,True,6,6,"[2, 1]",,up left left left up left,up left left left up left
1154,True,True,True,1,1,"[2, 2]",,right,right
1155,True,True,True,5,5,"[5, 5]",,down down down down down,down down down down down
1156,True,True,True,3,3,"[2, 3]",,right right down,right right down
1157,True,True,True,4,4,"[3, 4]",,up right right up,up right right up
1158,True,True,True,2,2,"[4, 2]",,right up,right up
1159,True,True,True,5,5,"[2, 3]",,left up up up left,left up up up left
1160,True,True,True,3,3,"[1, 2]",,up up up,up up up
1161,True,True,True,5,5,"[3, 1]",,left left down down down,left left down down down
1162,True,True,True,4,4,"[2, 0]",,up left left left,up left left left
1163,True,True,True,6,6,"[0, 3]",,up up up right right right,up up up right right right
1164,True,True,True,4,4,"[3, 2]",,left left down down,left left down down
1165,True,True,True,2,2,"[3, 2]",,left left,left left
1166,True,True,True,1,1,"[0, 2]",,left,left
1167,True,True,True,5,5,"[3, 3]",,right right down down down,right right down down down
1168,True,True,True,2,2,"[0, 5]",,up right,up right
1169,True,True,True,5,5,"[2, 5]",,right right right down down,right right right down down
1170,True,True,True,1,1,"[1, 5]",,right,right
1171,True,True,True,5,5,"[5, 5]",,right down down down down,right down down down down
1172,True,True,True,3,3,"[3, 2]",,left left left,left left left
1173,True,True,True,3,3,"[0, 3]",,up up up,up up up
1174,True,True,True,3,3,"[3, 2]",,down down down,down down down
1175,True,True,True,5,5,"[5, 0]",,left left left left down,left left left left down
1176,True,True,True,6,6,"[4, 1]",,left left left down down down,left left left down down down
1177,True,True,True,4,4,"[4, 5]",,right right down down,right right down down
1178,True,True,True,4,4,"[5, 3]",,up left left down,up left left down
1179,True,True,True,4,4,"[1, 4]",,up up up right,up up up right
1180,True,True,True,7,7,"[0, 3]",,up up up up up right right,up up up up up right right
1181,True,True,True,7,7,"[0, 0]",,up up up up left left left,up up up up left left left
1182,True,True,True,6,6,"[0, 4]",,right up right up right right,right up right up right right
1183,True,True,True,7,7,"[5, 0]",,left left left left left down down,left left left left left down down
1184,True,True,True,4,4,"[4, 3]",,left down down down,left down down down
1185,True,True,True,3,3,"[0, 1]",,left left left,left left left
1186,True,True,True,2,2,"[3, 3]",,left left,left left
1187,True,True,True,7,7,"[0, 2]",,up up up up up right right,up up up up up right right
1188,True,True,True,4,4,"[2, 3]",,right right down down,right right down down
1189,True,True,True,4,4,"[0, 4]",,up up right right,up up right right
1190,True,True,True,4,4,"[5, 4]",,right down down down,right down down down
1191,True,True,True,2,2,"[3, 5]",,right down,right down
1192,True,True,True,6,6,"[3, 0]",,left left left left left down,left left left left left down
1193,True,True,True,2,2,"[2, 5]",,right right,right right
1194,True,True,True,4,4,"[1, 2]",,left left left up,left left left up
1195,False,False,False,6,6,"[2, 3]",obstacle,right right up up up left,right right up up up left
1196,True,True,True,9,9,"[1, 0]",,up up up left left left up left left,up up up left left left up left left
1197,True,True,True,5,5,"[4, 3]",,down down right right down,down down right right down
1198,True,True,True,5,5,"[5, 3]",,right right right down down,right right right down down
1199,True,True,True,1,1,"[3, 0]",,left,left
1200,True,True,True,3,3,"[4, 4]",,left down down,left down down
1201,True,True,True,6,6,"[5, 1]",,left left left down down down,left left left down down down
1202,True,True,True,3,3,"[0, 3]",,up right right,up right right
1203,True,True,True,3,3,"[4, 2]",,left left up,left left up
1204,True,True,True,4,4,"[4, 1]",,right down down down,right down down down
1205,True,True,True,4,4,"[0, 1]",,up up up left,up up up left
1206,True,True,True,3,3,"[5, 3]",,right down down,right down down
1207,True,True,True,5,5,"[3, 5]",,right right right down down,right right right down down
1208,True,True,True,3,3,"[5, 2]",,down down left,down down left
1209,True,True,True,7,7,"[1, 0]",,up up left left left left left,up up left left left left left
1210,True,True,True,8,8,"[0, 5]",,up up up up up right right right,up up up up up right right right
1211,True,True,True,1,1,"[2, 0]",,left,left
1212,True,True,True,1,1,"[1, 2]",,right,right
1213,True,True,True,5,5,"[0, 2]",,up up up up up,up up up up up
1214,True,True,True,4,4,"[2, 5]",,right right right right,right right right right
1215,True,True,True,1,1,"[4, 1]",,right,right
1216,True,True,True,4,4,"[4, 2]",,left left left down,left left left down
1217,True,True,True,5,5,"[5, 4]",,down down down down down,down down down down down
1218,True,True,True,4,4,"[5, 4]",,right down down down,right down down down
1219,True,True,True,4,4,"[5, 4]",,right down down down,right down down down
1220,True,True,True,4,4,"[0, 4]",,right right right right,right right right right
1221,True,True,True,2,2,"[4, 1]",,right down,right down
1222,True,True,True,2,2,"[4, 5]",,down down,down down
1223,True,True,True,2,2,"[1, 1]",,right down,right down
1224,True,True,True,4,4,"[1, 3]",,up up up up,up up up up
1225,True,True,True,3,3,"[5, 1]",,left left down,left left down
1226,True,True,True,2,2,"[2, 1]",,down right,down right
1227,True,True,True,2,2,"[2, 1]",,up up,up up
1228,True,True,True,1,1,"[1, 0]",,up,up
1229,True,True,True,4,4,"[0, 4]",,up right up up,up right up up
1230,True,True,True,6,6,"[5, 1]",,left down left left down down,left down left left down down
1231,True,True,True,4,4,"[5, 5]",,right right down down,right right down down
1232,True,True,True,5,5,"[3, 0]",,left left left down down,left left left down down
1233,True,True,True,5,5,"[3, 4]",,down right right right right,down right right right right
1234,True,True,True,7,7,"[4, 5]",,right down right right right down down,right down right right right down down
1235,True,True,True,5,5,"[2, 4]",,up right up right right,up right up right right
1236,True,True,True,2,2,"[3, 3]",,up up,up up
1237,True,True,True,5,5,"[3, 3]",,up up right right right,up up right right right
1238,True,True,True,1,1,"[4, 4]",,left,left
1239,True,True,True,8,8,"[0, 5]",,up up up up up right right right,up up up up up right right right
1240,True,True,True,7,7,"[1, 3]",,up up up right right up right,up up up right right up right
1241,True,True,True,4,4,"[0, 1]",,up up up right,up up up right
1242,True,True,True,5,5,"[0, 1]",,up up up up right,up up up up right
1243,True,True,True,3,3,"[0, 3]",,up left left,up left left
1244,True,True,True,1,1,"[0, 0]",,up,up
1245,True,True,True,7,7,"[5, 5]",,right right right down down down down,right right right down down down down
1246,True,True,True,4,4,"[0, 0]",,up left up left,up left up left
1247,True,True,True,4,4,"[2, 1]",,up up up right,up up up right
1248,True,True,True,1,1,"[3, 5]",,down,down
1249,True,True,True,3,3,"[2, 0]",,up left left,up left left
1250,True,True,True,3,3,"[1, 0]",,up left left,up left left
1251,True,True,True,5,5,"[3, 1]",,up left left left left,up left left left left
1252,True,True,True,4,4,"[5, 1]",,left left down down,left left down down
1253,True,True,True,4,4,"[1, 3]",,up right right right,up right right right
1254,True,True,True,7,7,"[5, 4]",,right right down down down down down,right right down down down down down
1255,True,True,True,7,7,"[1, 1]",,up up left up left left left,up up left up left left left
1256,True,True,True,1,1,"[4, 4]",,up,up
1257,True,True,True,6,6,"[1, 2]",,up up up left left left,up up up left left left
1258,True,True,True,3,3,"[5, 2]",,right right down,right right down
1259,True,True,True,2,2,"[2, 3]",,right down,right down
1260,True,True,True,2,2,"[4, 1]",,down down,down down
1261,True,True,True,3,3,"[4, 1]",,left down down,left down down
1262,True,True,True,4,4,"[2, 0]",,left left left left,left left left left
1263,True,True,True,6,6,"[5, 3]",,left left down down down down,left left down down down down
1264,True,True,True,2,2,"[3, 0]",,up left,up left
1265,True,True,True,2,2,"[2, 3]",,right down,right down
1266,True,True,True,6,6,"[0, 0]",,left left left up left left,left left left up left left
1267,True,True,True,5,5,"[5, 4]",,right right right right down,right right right right down
1268,True,True,True,6,6,"[3, 3]",,right right down right down down,right right down right down down
1269,True,True,True,1,1,"[1, 3]",,left,left
1270,True,True,True,2,2,"[1, 5]",,right right,right right
1271,True,True,True,6,6,"[1, 1]",,up up left left left left,up up left left left left
1272,True,True,True,3,3,"[4, 4]",,down down left,down down left
1273,True,True,True,3,3,"[4, 5]",,down down down,down down down
1274,True,True,True,6,6,"[1, 0]",,up left left left left left,up left left left left left
1275,True,True,True,6,6,"[2, 1]",,left left left left down down,left left left left down down
1276,True,True,True,3,3,"[5, 2]",,down down right,down down right
1277,True,True,True,4,4,"[1, 2]",,up up up right,up up up right
1278,True,True,True,3,3,"[3, 0]",,left down down,left down down
1279,True,True,True,3,3,"[2, 3]",,up right right,up right right
1280,True,True,True,2,2,"[1, 2]",,left left,left left
1281,True,True,True,5,5,"[4, 5]",,right right right right down,right right right right down
1282,True,True,True,2,2,"[1, 2]",,up left,up left
1283,True,True,True,6,6,"[5, 4]",,right right right right down down,right right right right down down
1284,True,True,True,6,6,"[2, 3]",,right right up up up right,right right up up up right
1285,True,True,True,6,6,"[5, 3]",,right down down down down down,right down down down down down
1286,True,True,True,3,3,"[3, 3]",,right right right,right right right
1287,True,True,True,3,3,"[4, 3]",,up left left,up left left
1288,True,True,True,5,5,"[5, 2]",,down down down down down,down down down down down
1289,True,True,True,3,3,"[5, 5]",,right right down,right right down
1290,True,True,True,3,3,"[2, 5]",,right up up,right up up
1291,True,True,True,7,7,"[3, 5]",,right right right right right down down,right right right right right down down
1292,True,True,True,6,6,"[2, 5]",,up right up up right right,up right up up right right
1293,True,True,True,2,2,"[5, 0]",,left down,left down
1294,True,True,True,6,6,"[0, 2]",,up up up left left left,up up up left left left
1295,True,True,True,9,9,"[5, 1]",,left left down down down down left down left,left left down down down down left down left
1296,True,True,True,4,4,"[0, 5]",,right up right right,right up right right
1297,True,True,True,4,4,"[2, 5]",,up right right right,up right right right
1298,True,True,True,3,3,"[3, 1]",,up up right,up up right
1299,True,True,True,5,5,"[5, 1]",,right down down down down,right down down down down
1300,True,True,True,1,1,"[3, 1]",,down,down
1301,False,False,False,0,5,"[1, 1]",invalid_action,,Goal not reachable
1302,True,True,True,7,7,"[0, 5]",,up left up up up up right,up left up up up up right
1303,True,True,True,7,7,"[4, 3]",,right right right down down down down,right right right down down down down
1304,True,True,True,4,4,"[0, 5]",,up up right right,up up right right
1305,True,True,True,5,5,"[1, 3]",,right up up up right,right up up up right
1306,True,True,True,8,8,"[4, 1]",,left left down left down down down left,left left down left down down down left
1307,True,True,True,3,3,"[5, 4]",,down down down,down down down
1308,True,True,True,4,4,"[5, 4]",,down right down down,down right down down
1309,True,True,True,2,2,"[1, 2]",,left left,left left
1310,True,True,True,1,1,"[4, 5]",,down,down
1311,True,True,True,8,8,"[2, 0]",,up up up left left left left left,up up up left left left left left
1312,True,True,True,4,4,"[2, 2]",,up right up up,up right up up
1313,True,True,True,5,5,"[2, 2]",,up up left left left,up up left left left
1314,True,True,True,4,4,"[5, 0]",,left down down down,left down down down
1315,True,True,True,2,2,"[5, 1]",,down down,down down
1316,True,True,True,5,5,"[4, 5]",,right right right right up,right right right right up
1317,True,True,True,6,6,"[4, 1]",,left left left left down down,left left left left down down
1318,True,True,True,5,5,"[2, 3]",,right right down down right,right right down down right
1319,True,True,True,2,2,"[1, 1]",,up left,up left
1320,True,True,True,2,2,"[3, 5]",,up up,up up
1321,True,True,True,1,1,"[3, 0]",,up,up
1322,True,True,True,6,6,"[4, 1]",,left left down down left down,left left down down left down
